step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
4103602176,2095398.6,0.003885,0.367091,0.001214,-0.234375,0.0,0.8959,0.6396,0.002381,0.003666,0.004296,5.387097,23.655567,0.00030784
4104388608,2070371.4,0.002514,0.483898,0.001203,-0.231445,0.0,0.8969,0.6418,0.002862,0.003477,0.004803,5.790276,23.308523,0.00026216
4105175040,2059166.4,-0.000187,0.445178,0.001061,-0.229492,0.0,0.897,0.641,0.002594,0.003452,0.0039,5.669353,23.256462,0.00028733
4105961472,2048641.1,0.002163,0.417577,0.001063,-0.223633,0.0,0.897,0.6405,0.005157,0.003449,0.004109,5.506163,22.814863,0.00025653
4106747904,2037052.8,0.003132,0.37462,0.001037,-0.231445,0.0,0.897,0.6394,0.002365,0.003516,0.004517,4.689772,24.233198,0.00025238
4107534336,2012795.5,-0.003625,0.259307,0.001038,-0.211914,0.0,0.8969,0.6408,0.002883,0.003717,0.005286,4.851613,24.279449,0.00026032
4108320768,2002083.0,-0.001179,0.219602,0.001024,-0.209961,0.0,0.8968,0.642,0.002668,0.003029,0.003577,5.04038,24.519913,0.00023597
4109107200,1992235.7,-0.00344,0.216262,0.001003,-0.212891,0.0,0.8964,0.6404,0.002182,0.002937,0.003752,5.350992,23.501892,0.00026566
4109893632,1970807.7,-0.004658,0.260122,0.001011,-0.209961,0.0,0.8952,0.637,0.002722,0.003142,0.004344,5.112379,22.281065,0.00025726
4110680064,1960412.3,-0.005857,0.269231,0.001044,-0.203125,0.0,0.8953,0.6376,0.003744,0.003293,0.005871,4.57161,24.710991,0.00022878
4111466496,1950436.9,-0.001214,0.243223,0.001028,-0.212891,0.0,0.8951,0.6381,0.002919,0.003165,0.004603,5.045105,24.328049,0.0002546
4112252928,1940472.8,-0.003391,0.229206,0.001058,-0.216797,0.0,0.8947,0.6359,0.002919,0.00331,0.004351,5.25129,23.682295,0.00025357
4113039360,1916936.5,-0.000836,0.278905,0.001083,-0.232422,0.0,0.8947,0.6357,0.002919,0.003483,0.006054,5.845065,23.153046,0.00024099
4113825792,1908032.6,-0.000311,0.30964,0.001034,-0.223633,0.0,0.895,0.636,0.001942,0.002298,0.003379,5.607408,23.096279,0.00029756
